Date,Amsterdam,Beverwijk,Driehuis,Heemskerk,IJmuiden,Velsen-Noord,Zaandam
2019-06-25 01:00:00+00:00,13.725,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 02:00:00+00:00,15.153,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 03:00:00+00:00,12.785,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 04:00:00+00:00,13.421,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 05:00:00+00:00,12.67,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 06:00:00+00:00,11.015,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 07:00:00+00:00,9.298,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 08:00:00+00:00,8.604,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 09:00:00+00:00,6.032,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 10:00:00+00:00,5.685,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 11:00:00+00:00,5.71,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 12:00:00+00:00,5.928999999999999,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 13:00:00+00:00,6.32,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 14:00:00+00:00,6.944,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 15:00:00+00:00,6.195,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 16:00:00+00:00,7.106,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 17:00:00+00:00,8.624,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 18:00:00+00:00,9.349,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 19:00:00+00:00,16.675,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 20:00:00+00:00,21.415,24.9,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 21:00:00+00:00,19.589,9.075,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 22:00:00+00:00,52.2,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-25 23:00:00+00:00,107.415,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 00:00:00+00:00,100.812,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 02:00:00+00:00,78.337,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 03:00:00+00:00,61.9,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 04:00:00+00:00,34.013000000000005,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 05:00:00+00:00,27.519,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 06:00:00+00:00,24.004,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 07:00:00+00:00,34.687,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 08:00:00+00:00,27.642,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 09:00:00+00:00,18.394,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 10:00:00+00:00,25.712,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 11:00:00+00:00,21.555,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 12:00:00+00:00,6.774,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 13:00:00+00:00,5.426,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 14:00:00+00:00,4.63,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 15:00:00+00:00,3.775,5.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 16:00:00+00:00,3.321,1.8,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 17:00:00+00:00,3.876,3.363,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 18:00:00+00:00,4.174,2.384,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 19:00:00+00:00,3.344,2.692,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 20:00:00+00:00,3.904,2.4435,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 21:00:00+00:00,3.609,2.572,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 22:00:00+00:00,4.066,3.1735,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-26 23:00:00+00:00,3.942,3.8000000000000007,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 00:00:00+00:00,4.379,3.9405,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 01:00:00+00:00,4.582,3.966,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 02:00:00+00:00,3.974,3.878,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 03:00:00+00:00,4.169,3.5015,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 04:00:00+00:00,4.963,4.0545,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 05:00:00+00:00,4.941,3.9205,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 06:00:00+00:00,3.869,3.0455,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 07:00:00+00:00,3.56,2.891,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 08:00:00+00:00,3.589,2.881,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 09:00:00+00:00,3.819,3.126,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 10:00:00+00:00,3.605,3.154,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 11:00:00+00:00,3.764,2.575,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 12:00:00+00:00,3.025,2.1735,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 13:00:00+00:00,3.011,1.971,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 14:00:00+00:00,2.985,3.236,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 15:00:00+00:00,4.078,3.852,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 16:00:00+00:00,4.714,4.760000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 17:00:00+00:00,4.756,5.032500000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 18:00:00+00:00,5.52,4.884500000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 19:00:00+00:00,6.58,4.6115,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 20:00:00+00:00,5.5520000000000005,4.7615,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 21:00:00+00:00,5.832999999999998,5.065,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 22:00:00+00:00,5.99,5.227,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-27 23:00:00+00:00,6.37,6.194500000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 00:00:00+00:00,7.347,6.775,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 01:00:00+00:00,7.82,7.2725,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 02:00:00+00:00,8.183,7.1995000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 03:00:00+00:00,7.46,6.776,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 04:00:00+00:00,7.3,6.5375,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 05:00:00+00:00,7.184,6.068999999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 06:00:00+00:00,6.515,5.4095,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 07:00:00+00:00,6.1370000000000005,4.6955,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 08:00:00+00:00,7.19,4.941000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 09:00:00+00:00,6.653,5.125,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 10:00:00+00:00,6.355,5.26,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 11:00:00+00:00,6.647,5.2860000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 12:00:00+00:00,6.982,5.581,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 13:00:00+00:00,7.774,5.845,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 14:00:00+00:00,8.294,5.379,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 15:00:00+00:00,7.926,5.499499999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 16:00:00+00:00,8.142999999999999,6.077999999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 17:00:00+00:00,7.8679999999999986,5.517,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 18:00:00+00:00,6.3,5.12,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 19:00:00+00:00,5.962999999999999,5.15,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 20:00:00+00:00,6.605,6.16,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 21:00:00+00:00,7.874,6.3370000000000015,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 22:00:00+00:00,9.853,7.5939999999999985,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-28 23:00:00+00:00,9.969,8.802999999999997,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 00:00:00+00:00,9.399,11.429,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 01:00:00+00:00,10.968,15.205,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 02:00:00+00:00,10.073,15.904000000000002,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 03:00:00+00:00,11.795,17.067,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 04:00:00+00:00,13.49,17.768,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 05:00:00+00:00,12.542,17.577,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 06:00:00+00:00,10.626,17.048,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 07:00:00+00:00,8.777999999999999,15.61,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 08:00:00+00:00,7.443,11.316,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 09:00:00+00:00,7.721,8.161,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 10:00:00+00:00,7.699,7.564,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 11:00:00+00:00,6.92,7.431,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 12:00:00+00:00,5.653,6.0760000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 13:00:00+00:00,5.355,4.9270000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 14:00:00+00:00,5.042,4.7685,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 15:00:00+00:00,3.72,5.191000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 16:00:00+00:00,4.254,4.8675,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 17:00:00+00:00,4.204,5.015499999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 18:00:00+00:00,4.683,5.472,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 19:00:00+00:00,4.632,5.9030000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 20:00:00+00:00,4.834,6.251,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 21:00:00+00:00,5.747000000000001,6.8245000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 22:00:00+00:00,6.791,6.4990000000000006,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-29 23:00:00+00:00,7.026,6.173,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 00:00:00+00:00,5.317,5.8505,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 01:00:00+00:00,5.6,5.799,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 02:00:00+00:00,6.274,7.268499999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 03:00:00+00:00,6.195,8.036999999999999,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 04:00:00+00:00,6.437,7.3425,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 05:00:00+00:00,6.61,6.2545,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 06:00:00+00:00,7.32,11.4325,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 07:00:00+00:00,11.861,17.072000000000003,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 08:00:00+00:00,11.038,9.6865,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 09:00:00+00:00,7.249,7.384500000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 10:00:00+00:00,6.5470000000000015,7.555000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 11:00:00+00:00,6.595,15.065,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 12:00:00+00:00,10.705,15.295,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 13:00:00+00:00,9.072,9.395,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 14:00:00+00:00,6.705,6.166,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 15:00:00+00:00,4.5710000000000015,5.337,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 16:00:00+00:00,3.563,4.9225,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 17:00:00+00:00,3.426,4.5365,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 18:00:00+00:00,3.958,4.0425,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 22:00:00+00:00,8.603,10.7755,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-06-30 23:00:00+00:00,8.283999999999999,10.627,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 00:00:00+00:00,10.524,12.731,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 01:00:00+00:00,11.885,13.5765,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 02:00:00+00:00,12.805,11.438,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 03:00:00+00:00,11.44,6.130000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 04:00:00+00:00,6.279,3.817,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 05:00:00+00:00,4.574,3.846,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 06:00:00+00:00,3.515,4.6195,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 07:00:00+00:00,3.447,4.685,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 08:00:00+00:00,2.995,4.9025,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 09:00:00+00:00,2.915,5.1225000000000005,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 10:00:00+00:00,3.358,5.6555,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 11:00:00+00:00,3.374,4.424,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 12:00:00+00:00,2.399,3.338,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 13:00:00+00:00,2.032,2.5375,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 14:00:00+00:00,1.584,2.6900000000000004,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 15:00:00+00:00,1.7380000000000002,2.8325,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 16:00:00+00:00,2.127,2.6185,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 17:00:00+00:00,1.626,1.912,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 18:00:00+00:00,1.495,1.7955,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 19:00:00+00:00,1.463,1.8285,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 20:00:00+00:00,1.575,2.0565,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 21:00:00+00:00,1.941,2.9145000000000003,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 22:00:00+00:00,2.084,2.6115000000000004,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-01 23:00:00+00:00,2.004,2.5915,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 00:00:00+00:00,2.143,2.9345,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 01:00:00+00:00,2.758,3.4055,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 02:00:00+00:00,3.756,3.5860000000000003,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 03:00:00+00:00,4.077,2.7295,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 04:00:00+00:00,1.882,1.684,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 05:00:00+00:00,1.711,1.6025,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 06:00:00+00:00,1.555,1.544,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 07:00:00+00:00,1.821,1.8615,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 08:00:00+00:00,1.3,1.213,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 09:00:00+00:00,1.44,1.068,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 10:00:00+00:00,1.636,0.71,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 11:00:00+00:00,1.831,0.7030000000000001,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 12:00:00+00:00,1.117,0.779,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 13:00:00+00:00,1.45,0.949,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 14:00:00+00:00,1.2,1.025,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 15:00:00+00:00,1.6,0.9815,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 16:00:00+00:00,1.014,1.381,6.892,4.917,4.05725,5.471,5.6160000000000005
2019-07-02 17:00:00+00:00,1.16,1.3005,6.892,2.017,4.05725,5.471,5.6160000000000005
2019-07-02 18:00:00+00:00,1.2919999999999998,2.143,6.892,8.474,4.05725,5.471,5.6160000000000005
2019-07-02 19:00:00+00:00,2.189,2.9400000000000004,6.892,4.811,4.05725,5.471,5.6160000000000005
2019-07-02 20:00:00+00:00,3.527,3.0175,6.892,3.505,4.05725,5.471,5.6160000000000005
2019-07-02 21:00:00+00:00,3.998,3.373,6.892,2.615,4.05725,5.471,5.6160000000000005
2019-07-02 22:00:00+00:00,4.25,3.258,6.892,2.299,4.05725,5.471,5.6160000000000005
2019-07-02 23:00:00+00:00,4.222,3.2415000000000003,6.892,2.193,4.05725,5.471,5.6160000000000005
2019-07-03 00:00:00+00:00,4.2,3.0025,6.892,2.138,4.05725,5.471,5.6160000000000005
2019-07-03 02:00:00+00:00,4.76,3.9465,6.892,2.213,4.05725,5.471,5.6160000000000005
2019-07-03 03:00:00+00:00,4.074,3.9305,6.892,2.366,4.05725,5.471,5.6160000000000005
2019-07-03 04:00:00+00:00,4.744,3.4885,6.892,2.38,4.05725,5.471,5.6160000000000005
2019-07-03 05:00:00+00:00,4.189,2.9565,6.892,2.369,4.05725,5.471,5.6160000000000005
2019-07-03 06:00:00+00:00,2.6,2.0475,6.892,1.977,4.05725,5.471,5.6160000000000005
2019-07-03 07:00:00+00:00,1.689,1.3635000000000002,6.892,1.594,4.05725,5.471,5.6160000000000005
2019-07-03 08:00:00+00:00,1.499,1.294,6.892,1.494,4.05725,5.471,5.6160000000000005
2019-07-03 09:00:00+00:00,1.969,1.206,6.892,1.25,4.05725,5.471,5.6160000000000005
2019-07-03 10:00:00+00:00,1.769,1.349,6.892,1.35,4.05725,5.471,5.6160000000000005
2019-07-03 11:00:00+00:00,1.482,1.4215,6.892,1.515,4.05725,5.471,5.6160000000000005
2019-07-03 12:00:00+00:00,1.767,1.2685,6.892,1.34,4.05725,5.471,5.6160000000000005
2019-07-03 13:00:00+00:00,1.7180000000000002,1.3965,6.892,1.35,4.05725,5.471,5.6160000000000005
2019-07-03 14:00:00+00:00,2.0,1.369,6.892,1.265,4.05725,5.471,5.6160000000000005
2019-07-03 15:00:00+00:00,1.625,1.6230000000000002,6.892,1.422,4.05725,5.471,5.6160000000000005
2019-07-03 16:00:00+00:00,1.77,1.6669999999999998,6.892,1.889,4.05725,5.471,5.6160000000000005
2019-07-03 17:00:00+00:00,1.92,1.807,6.892,5.91,4.05725,5.471,5.6160000000000005
2019-07-03 18:00:00+00:00,2.135,1.905,6.892,1.743,4.05725,5.471,5.6160000000000005
2019-07-03 19:00:00+00:00,2.081,2.0,6.892,1.857,4.05725,5.471,5.6160000000000005
2019-07-03 20:00:00+00:00,2.215,1.853,6.892,4.593999999999999,4.05725,5.471,5.6160000000000005
2019-07-03 21:00:00+00:00,2.062,1.842,6.892,15.835,4.05725,5.471,5.6160000000000005
2019-07-03 22:00:00+00:00,2.316,1.886,6.892,2.505,4.05725,5.471,5.6160000000000005
2019-07-03 23:00:00+00:00,2.072,2.085,6.892,1.785,4.05725,5.471,5.6160000000000005
2019-07-04 00:00:00+00:00,1.789,2.657,6.892,1.642,4.05725,5.471,5.6160000000000005
2019-07-04 01:00:00+00:00,1.717,1.845,6.892,1.459,4.05725,5.471,5.6160000000000005
2019-07-04 02:00:00+00:00,1.933,1.8635,6.892,1.606,4.05725,5.471,5.6160000000000005
2019-07-04 03:00:00+00:00,2.369,1.933,6.892,1.389,4.05725,5.471,5.6160000000000005
2019-07-04 04:00:00+00:00,3.382,2.411,6.892,1.521,4.05725,5.471,5.6160000000000005
2019-07-04 05:00:00+00:00,4.669,2.385,6.892,13.898,4.05725,5.471,5.6160000000000005
2019-07-04 06:00:00+00:00,3.71,1.7955,6.892,1.68,4.05725,5.471,5.6160000000000005
2019-07-04 07:00:00+00:00,2.32,1.599,6.892,1.682,4.05725,5.471,5.6160000000000005
2019-07-04 08:00:00+00:00,2.064,1.4705,6.892,1.531,4.05725,5.471,5.6160000000000005
2019-07-04 09:00:00+00:00,2.089,1.4075000000000002,6.892,1.329,4.05725,5.471,5.6160000000000005
2019-07-04 10:00:00+00:00,2.211,1.686,6.892,1.506,4.05725,5.471,5.6160000000000005
2019-07-04 11:00:00+00:00,2.4090000000000003,2.079,6.892,1.579,4.05725,5.471,5.6160000000000005
2019-07-04 12:00:00+00:00,2.87,2.58,6.892,1.956,4.05725,5.471,5.6160000000000005
2019-07-04 13:00:00+00:00,2.549,2.371,6.892,1.588,4.05725,5.471,5.6160000000000005
2019-07-04 14:00:00+00:00,2.082,1.873,6.892,1.825,4.05725,5.471,5.6160000000000005
2019-07-04 15:00:00+00:00,1.6669999999999998,1.806,6.892,1.3230000000000002,4.05725,5.471,5.6160000000000005
2019-07-04 16:00:00+00:00,1.88,2.369,6.892,2.672,4.05725,5.471,5.6160000000000005
2019-07-04 17:00:00+00:00,2.082,1.926,6.892,1.379,4.05725,5.471,5.6160000000000005
2019-07-04 18:00:00+00:00,2.385,2.004,6.892,5.386,4.05725,5.471,5.6160000000000005
2019-07-04 19:00:00+00:00,2.392,2.622,6.892,3.394,4.05725,1.65,5.6160000000000005
2019-07-04 20:00:00+00:00,1.818,1.968,6.892,3.329,4.05725,1.046,5.6160000000000005
2019-07-04 21:00:00+00:00,1.273,1.531,6.892,1.205,4.05725,1.15,5.6160000000000005
2019-07-04 22:00:00+00:00,1.517,1.389,6.892,1.263,4.05725,1.079,5.6160000000000005
2019-07-04 23:00:00+00:00,1.569,1.832,6.892,2.817,4.05725,0.967,5.6160000000000005
2019-07-05 00:00:00+00:00,1.826,2.275,6.892,3.959,4.05725,1.122,5.6160000000000005
2019-07-05 01:00:00+00:00,1.671,2.476,6.892,1.869,4.05725,1.067,5.6160000000000005
2019-07-05 02:00:00+00:00,1.08,2.839,6.892,2.292,4.05725,3.935,5.6160000000000005
2019-07-05 03:00:00+00:00,1.763,4.197,6.892,3.378,4.05725,3.967,5.6160000000000005
2019-07-05 04:00:00+00:00,3.933,3.22,6.892,2.575,4.05725,3.365,5.6160000000000005
2019-07-05 05:00:00+00:00,4.042,3.19,6.892,2.672,4.05725,2.992,5.6160000000000005
2019-07-05 06:00:00+00:00,3.418,3.335,6.892,2.7880000000000003,4.05725,3.083,5.6160000000000005
2019-07-05 07:00:00+00:00,3.599,3.859,6.892,5.268,4.05725,3.492,5.6160000000000005
2019-07-05 08:00:00+00:00,4.399,4.022,6.892,3.583,4.05725,3.519,5.6160000000000005
2019-07-05 09:00:00+00:00,3.929,4.59,6.892,6.627999999999999,4.05725,3.853,5.6160000000000005
2019-07-05 10:00:00+00:00,3.5580000000000003,4.9830000000000005,6.892,4.544,4.05725,3.92,5.6160000000000005
2019-07-05 11:00:00+00:00,4.008,4.637,6.892,4.445,4.05725,3.719,5.6160000000000005
2019-07-05 12:00:00+00:00,3.666,5.287000000000001,6.892,4.342,4.05725,4.75,5.6160000000000005
2019-07-05 13:00:00+00:00,3.313,9.342,6.892,6.73,4.05725,7.992000000000001,5.6160000000000005
2019-07-05 14:00:00+00:00,4.198,9.449,6.892,6.761,4.05725,8.214,5.6160000000000005
2019-07-05 15:00:00+00:00,6.108,9.458,6.892,7.463999999999999,4.05725,7.113,5.6160000000000005
2019-07-05 16:00:00+00:00,6.978,8.679,6.892,5.692,4.05725,5.74,5.6160000000000005
2019-07-05 17:00:00+00:00,4.932,4.172,6.892,3.565,4.05725,4.759,5.6160000000000005
2019-07-05 18:00:00+00:00,3.3710000000000004,4.105,6.892,3.258,4.05725,4.847,5.6160000000000005
2019-07-05 19:00:00+00:00,3.154,3.795,6.892,5.864,4.05725,4.138999999999999,5.6160000000000005
2019-07-05 20:00:00+00:00,4.555,5.178999999999999,6.892,8.533,4.05725,5.812,5.6160000000000005
2019-07-05 21:00:00+00:00,4.589,6.174,6.892,6.6370000000000005,4.05725,6.125,5.6160000000000005
2019-07-05 22:00:00+00:00,6.985,5.973,6.892,3.655,4.05725,5.215,5.6160000000000005
2019-07-05 23:00:00+00:00,8.699,6.58,6.892,4.352,4.05725,7.191,5.6160000000000005
2019-07-06 00:00:00+00:00,9.397,6.562,6.892,4.05,4.05725,6.1,5.6160000000000005
2019-07-06 01:00:00+00:00,8.469,6.32,6.892,3.839,4.05725,7.01,5.6160000000000005
2019-07-06 02:00:00+00:00,11.099,10.094,6.892,5.755,4.05725,9.768,5.6160000000000005
2019-07-06 03:00:00+00:00,18.325,19.705,6.892,11.567,4.05725,22.339,5.6160000000000005
2019-07-06 04:00:00+00:00,33.625,22.168000000000006,6.892,15.337,4.05725,24.578000000000007,5.6160000000000005
2019-07-06 05:00:00+00:00,42.49100000000001,20.954,6.892,16.178,4.05725,22.293000000000006,5.6160000000000005
2019-07-06 06:00:00+00:00,27.1,21.039,6.892,20.205,4.05725,20.249,5.6160000000000005
